CustomerID,Name,Age,Gender,Phone,Email,City,State,Pincode,RegistrationDate,Membership,TotalOrders,PreferredCuisine
7807,Balveer Sibal,30.0,Other,9837953378,xoza@example.com,VISAKHAPATNAM,Uttarakhand,372200,02-03-2022,Basic,5,South Indian
7808,Chameli Sood,,Female,3084241741,hegdemadhavi@example.org,Ludhiana,Odisha,71675X,03 Mar 2022,Zomato Pro,7,Desserts
7809,Pallavi Chacko,33.0,Other,9800778515,wbera@example.org,Indore,Gujarat,124101,2023-03-25,Basic,6,Desserts
7810, Triya Sood  ,42.0,Female,6092440112,,Kolkata,Arunachal Pradesh,238134,07/23/2024,Basic,7,Bakery
7811,Nathan Nair,28.0,Male,6756945210,pandyaanika@example.org,Coimbatore,Gujarat,637544,2023-04-17,Basic,11,Chinese
7812,Unnati Badal,39.0,Female,7516004595,unnidara@example.net,Nagpur,Tripura,770593,20/01/2022,Basic,9,Bakery
7813,Hiral Agarwal,30.0,Male,9492677626,kvohra@example.com,Jaipur,Rajasthan,212885,22/04/2023,Basic,6,Biryani
7814,Netra Ramaswamy,27.0,Female,5793585203,ikshita92@example.com,Kochi,Uttar Pradesh,709044,2022.06.16,Basic,8,Street Food
7815,Rayaan Mandal,23.0,Male,0006728654,karora@example.com,Vadodara,Andhra Pradesh,204342,11/08/2023,Gold,4,Healthy Food
7816,Chandani Khosla,31.0,Other,4940550010,baghyawatikapadia@example.net,Nagpur,Tamil Nadu,323114,06/20/2024,Gold,3,Biryani
7817,Ekaraj Mohan,41.0,Male,,ranveergaba@example.net,Nagpur,Bihar,843984,2023.03.02,Zomato Pro,3,Mexican
7818, Vedhika Sandal  ,29.0,Female,912004912055,,Ahmedabad,Karnataka,621785,15-12-2023,Zomato Pro,7,Bakery
7819,DAVID APTE,43.0,Female,98F24266DF,garalila@example.com,Visakhapatnam,Madhya Pradesh,430852,29-12-2022,Basic,7,Mexican
7820,Megha Singh,28.0,Other,3407141014,jmangat@example.net, Mumbai  ,Mizoram,386434,10-04-2024,Basic,8,South Indian
7821,Neha Sharaf,32.0,Male,3909086166,ranbirmann@example.net,Indore,Madhya Pradesh,846927,02/13/2023,Zomato Pro,5,Continental
7822,Xavier Ratta,,Other,6976493999,jsinghal@example.net,Vadodara,Mizoram,843278,18/05/2023,Gold,7,Desserts
7823,Gabriel Mall,36.0,Female,9005447203,kmadan@example.net,Nashik,Haryana,303170,07/07/2022,Zomato Pro,2,Desserts
7824,Zayan Deshpande,27.0,Other,2990582842,chaitanyajha@example.org,Surat,Goa,706277,10/15/2023,Basic,1,Italian
7825,Omya Sandhu,27.0,Male,9105003827,orana@example.org,Jaipur,Chhattisgarh,614560,01/02/2022,Basic,3,Bakery
7826,Vincent Soni,27.0,Other,6972006051,ddivan@example.net,chandigarh,Jharkhand,830234,11-05-2022,Zomato Pro,7,Chinese
7827,Adweta Dutt,39.0,Female,4434382707,rbhardwaj@example.net,Visakhapatnam,Punjab,605157,2023.07.04,Basic,6,Biryani
7828,Osha Gopal,-54.0,Female,9785432690,zayyanpatla@example.net,Nashik,Haryana,821146,05-10-2024,Basic,8,Chinese
7829,Dhruv Nadig,35.0,Female,4781882562,bhavika02@example.com,Delhi,Andhra Pradesh,219973,03/26/2023,Basic,6,Mughlai
7830,Timothy Krishnan,27.0,Other,7807559997,roysaksham@example.org,Guwahati,Mizoram,251441,26/12/2022,Basic,6,Mughlai
7831,Gagan Naik,30.0,Female,9952489452,mugdhasamra@example.com,Nashik,Andhra Pradesh,296090,2022.06.30,Basic,8,Healthy Food
7832,Pooja Roy,34.0,Other,5502687076,adityadara@example.org,Patna,Andhra Pradesh,471243,2022-07-23,Zomato Pro,8,Street Food
7833,Jalsa Tiwari,33.0,Female,8261136421,dhruvtak@example.net,Indore,Assam,459313,12/02/2024,Zomato Pro,7,South Indian
7834,Chaitanya Chandran,23.0,Female,7757794531,hariimaran@example.net,Mumbai,Karnataka,176268,2024-11-10,Zomato Pro,7,Fast Food
7835,Gopal Ghosh,36.0,Female,9528064388,madhavi45@example.net,Indore,Andhra Pradesh,599941,11/30/2023,,2,Continental
7836, Lopa Shankar  ,32.0,Other,6117852966,shaurya69@example.org,Nagpur,Gujarat,60391X,2024.03.25,Basic,3,Fast Food
7837,Yochana Vyas,31.0,Other,2980629672,bordemadhav@example.net,Raipur,Mizoram,245253,24 Oct 2024,Gold,5,Bakery
7838,Parth Soman,21.0,Female,4964311350,chaudryunni@example.net,Kochi,Manipur,378996,26 Oct 2022,Basic,8,Mexican
7839,Sudiksha Kashyap,41.0,Male,2747895693,kaurlakshit@example.org,Bhopal,Haryana,286640,01/10/2024,Basic,2,Thai
7840,Netra Datta,39.0,Other,8821023972,bathnilima@example.net,Indore,Uttar Pradesh,455379,29/12/2022,Basic,8,South Indian
7841,Jacob Jani,30.0,Male,0383264670,jairaj83@example.net, Coimbatore  ,Tripura,581162,2023-06-10,Zomato Pro,9,Chinese
7842,Caleb Ahuja,35.0,Male,6267206426,daveluke@example.org,Mumbai,Madhya Pradesh,339534,2024-08-26,Basic,4,Desserts
7843,Dominic Madan,28.0,Other,3267300878,ubikalad@example.com,Ahmedabad,Uttarakhand,381829,06-04-2023,Gold,7,North Indian
7844,Tanay Verma,41.0,Female,1601058187,amolsanghvi@example.net,Indore,Haryana,261667,18-10-2022,Basic,6,Bakery
7845,Upasna Edwin,17.0,Other,5221451030,dattaurvashi@example.net,Bhubaneswar,Rajasthan,172735,22-09-2024,Gold,6,Continental
7846,Harini Dara,31.0,,4700158981,ngill@example.com,Surat,Uttar Pradesh,702465,01/31/2024,Basic,6,Chinese
7847,Zayyan Salvi,38.0,Male,4497632280,bhardwajmanthan@example.org,Jaipur,Manipur,222108,05/11/2022,Zomato Pro,3,Thai
7848,Manan Nagar,-35.0,Female,2067371778,kashishdara@example.net,Patna,Sikkim,305569,10/11/2023,Gold,8,Bakery
7849,Yashasvi Padmanabhan,33.0,Other,2846751852,nitara71@example.org, Bengaluru,Uttarakhand,328350,08/14/2022,Basic,2,Desserts
7850,Jagrati Dugar,21.0,Female,9077957535,chaudhurinicholas@example.com,chennai,Uttar Pradesh,707846,27/06/2023,Basic,10,Chinese
7851,Gautami Sahni,32.0,Male,5769249574,ishanvishere@example.net,Bhopal,Rajasthan,464574,17 Mar 2024,Basic,6,North Indian
7852,Ekaraj Bahl,42.0,Other,4181398796,zayyan01@example.com,Raipur,Uttar Pradesh,329178,23 Jul 2023,Basic,8,
7853,Upasna Upadhyay,30.0,Female,7217620892,leela64@example.net,Surat,,618299,2023-06-10,Basic,8,South Indian
7854,Vivaan Deo,21.0,Male,7809955886,lankachandani@example.net,Patna,Nagaland,807484,23/02/2022,Basic,5,North Indian
7855,Leena Palla,25.0,Other,6193793110,cbehl@example.net,Bhopal,Chhattisgarh,291605,13/01/2023,Basic,5,Thai
7856,Odika Choudhary,27.0,Female,5990877724,ishanviratti@example.com,Bengaluru,Himachal Pradesh,839590,14/08/2022,Basic,8,Street Food
7857,Unni Natarajan,31.0,Male,,akshay55@example.net,Kochi,Kerala,258824,07/29/2024,Basic,7,Continental
7858,Qarin Narasimhan,31.0,Other,8691000296,charitabasu@example.net,Nagpur,Arunachal Pradesh,275590,2022.06.24,Basic,5,North Indian
7859,Vivaan Ramanathan,43.0,Female,6314204259,ubika00@example.net,Hyderabad,Jharkhand,306697,10-11-2024,Zomato Pro,9,South Indian
7860,Chakradhar Char,35.0,Male,2507836679,jraval@example.org,Hyderabad,Nagaland,317997,02 Oct 2024,Basic,7,Mexican
7861,Noah Sarma,44.0,Other,3265737469,gourayush@example.com,Nashik,Bihar,846903,29/06/2023,Zomato Pro,4,North Indian
7862,Charvi Lata,-47.0,Female,9824012438,xapte@example.org,Bengaluru,Arunachal Pradesh,301215,2022-05-07,Gold,8,Bakery
7863, Oscar Wadhwa  ,22.0,Male,7583946155,lmore@example.org,Raipur,Nagaland,429370,29-04-2023,Basic,2,Street Food
7864,Yashoda Pal,27.0,Male,1865188877,baljiwan98@example.org,Indore,Maharashtra,845916,26/01/2022,Basic,6,South Indian
7865,Jeremiah Rege,48.0,Female,7028228045,cdash@example.org,Nagpur,Jharkhand,776666,25 Sep 2024,Zomato Pro,6,Street Food
7866,Umang Reddy,44.0,Male,1210864442,anya55@example.com,Chennai,Meghalaya,551450,2023.03.02,Basic,6,Mughlai
7867,Lipika Jhaveri,33.0,Other,919631236289,adhillon@example.com,Jaipur,Sikkim,177050,28/02/2024,Basic,7,Thai
7868,Oliver Tailor,23.0,Female,3498195966,harshil00@example.net,Coimbatore,Rajasthan,446695,10 Aug 2023,Zomato Pro,4,Desserts
7869,Jack Kamdar,18.0,Male,2528620212,chandreshtandon@example.org,Surat,Odisha,374216,09 Jun 2024,Gold,5,Mexican
7870,Krisha Choudhury,33.0,Other,2395701644,sawhneypraneel@example.net,Bhopal,Gujarat,405073,10-07-2022,Basic,2,Healthy Food
7871,Madhav Verma,32.0,Female,2535778146,halderanirudh@example.net,Nagpur,Rajasthan,405516,07/18/2022,Basic,6,Healthy Food
7872,Anya Singh,33.0,Other,7410763100,adya17@example.com,Patna,Telangana,341843,25-10-2024,Basic,4,Biryani
7873,Jatin Mohanty,31.0,Male,9752977150,sundarampratyush@example.com,Hyderabad,Telangana,843590,21 Feb 2022,Gold,7,Desserts
7874,Sanya Kota,32.0,Female,9395149399,pnatarajan@example.com,CHENNAI,Andhra Pradesh,744013,04-01-2023,Gold,4,Mexican
7875,Yatin Comar,30.0,Female,0460045427,ftailor@example.net,Chennai,Uttar Pradesh,311475,03/06/2022,Basic,9,Fast Food
7876,Ekbal Bhasin,30.0,Female,4443877305,noah06@example.net,Pune,Sikkim,593476,06/30/2024,Basic,9,Street Food
7877,Aashi Narayan,28.0,Male,7116120364,prajagopal@example.org,Bhubaneswar,Tamil Nadu,675700,15-04-2024,Zomato Pro,3,Desserts
7878,Saanvi Sule,29.0,Male,4581634280,ronith45@example.com,Kolkata,Tripura,581871,25-03-2023,Basic,5,Continental
7879,Qadim Reddy,28.0,Male,48475,vmorar@example.net,Surat,Arunachal Pradesh,587232,04/11/2023,Basic,7,Healthy Food
7880,Raksha Bhagat,25.0,Other,2744171664,mekhalanarayanan@example.com,Delhi,Madhya Pradesh,602259,23-12-2024,Zomato Pro,3,North Indian
7881,Darpan Narain,30.0,Male,1301897434,bobalxavier@example.org,Hyderabad,Uttar Pradesh,694560,12-05-2024,Basic,7,Italian
7882,Amol Ahluwalia,22.0,Other,5972079431,ojassundaram@example.org,Ahmedabad,Punjab,689147,02-09-2024,Basic,11,South Indian
7883, Vasudha Roy  ,35.0,Male,0949753337,charles56@example.net,Guwahati,Jharkhand,273790,2024.07.10,Basic,7,Continental
7884,Vedika Nagarajan,47.0,Male,9834G2E4F6,cheemaodika@example.net,CHANDIGARH,Telangana,390656,03/31/2023,Basic,9,Italian
7885,Yashoda Jhaveri,36.0,Other,985H1A11F1,vanya15@example.net,Chandigarh,Assam,585816,2024.11.02,Basic,5,
7886,Abhiram Kohli,24.0,Other,6213763881,,Chennai,Gujarat,5673,03/23/2022,Gold,3,Bakery
7887,Yahvi Dugal,38.0,Other,9157199621,vedikashere@example.org,Ludhiana,Manipur,800860,01-09-2022,Gold,4,South Indian
7888,Mason Saran,41.0,Female,3986371104,parekhjason@example.com,Coimbatore,Madhya Pradesh,406621,12 Jun 2022,Basic,6,Continental
7889,Prisha Suresh,26.0,Male,1766191324,pillaichakradev@example.com,Mumbai,Mizoram,510741,08/31/2023,Basic,3,Bakery
7890,Odika Chatterjee,31.0,Male,1620197001,anmolparsa@example.net,Ludhiana,Uttarakhand,465109,17-06-2022,Gold,6,Mexican
7891,Yashvi Pall,31.0,Other,3387242910,ayushmanborra@example.net,Lucknow,West Bengal,722660,16-02-2023,Zomato Pro,4,Street Food
7892,Timothy Morar,33.0,Female,6957788582,narasimhangeorge@example.org,Chandigarh,Madhya Pradesh,633931,2024.08.21,Basic,7,Italian
7893,Priya Muni,21.0,Female,5066208000,horaoviya@example.org,nashik,Kerala,852346,01/19/2022,Basic,7,Fast Food
7894,Ekansh Rama,31.0,Male,2898191508,karyatan@example.net,Patna,Karnataka,302284,19 Feb 2024,Basic,3,Desserts
7895,Patrick Narayanan,33.0,Other,4336097117,narainlakshit@example.net,Jaipur,Uttar Pradesh,188348,30 Jan 2023,Basic,2,Street Food
7896,Yahvi Aurora,41.0,Other,5812811336,hemang99@example.org, Indore  ,West Bengal,328379,01/08/2022,Basic,8,Street Food
7897,Hemang Dubey,30.0,Other,9531714248,banjeetsood@example.net,Surat,Punjab,558627,15 Sep 2023,Zomato Pro,5,South Indian
7898,Harita Bakshi,16.0,Male,3009559274,pahalvirk@example.com,Jaipur,Mizoram,-110001,15/10/2022,Basic,6,Fast Food
7899,Sachi Vala,39.0,Male,6677015407,samaksh17@example.net,CHENNAI,Manipur,256663,23 Nov 2024,,5,Italian
7900,Yadavi Bains,,Male,5540740527,yugoza@example.org,Coimbatore,,314708,2023-09-21,Basic,4,Bakery
7901,William Chatterjee,33.0,Female,2113986164,kapurmadhav@example.net,Mumbai,Mizoram,735813,2023.02.24,Zomato Pro,7,Italian
7902,Yatin Bahl,25.0,Female,0146508849,hemani90@example.com,Patna,Maharashtra,624023,20 Oct 2023,Basic,9,Italian
7903,Laksh Sandhu,26.0,Female,5034528509,deviwishi@example.net,Raipur,Mizoram,195065,2024-06-29,Gold,6,Healthy Food
7904,Jack Butala,25.0,Male,9774984639,mnanda@example.com,Kolkata,Mizoram,188165,2024-03-03,Basic,4,Bakery
7905,Ekavir Loke,33.0,Male,9679383576,ybajaj@example.org,Delhi,Arunachal Pradesh,178074,21-07-2023,Basic,5,Chinese
7906,Jagrati Som,-33.0,Other,0698910545,lohit88@example.com,Coimbatore,West Bengal,568891,2024-09-22,Zomato Pro,7,Healthy Food
7907,Anthony Parmer,25.0,Female,1211374794,kalasai@example.org,Kolkata,Kerala,466775,12-06-2022,Zomato Pro,9,Street Food
7908,Aishani Pradhan,27.0,Male,2126014718,anamika61@example.org,Visakhapatnam,Andhra Pradesh,510230,12/02/2022,Gold,3,Continental
7909,Ekapad Prabhu,29.0,Female,5987607382,ykalla@example.com,Indore,Kerala,408863,2023.11.19,Basic,6,Continental
7910,Ekansh Saini,35.0,,8366882163,dharchandani@example.org,BHUBANESWAR,Punjab,000000,2023-02-01,Gold,3,Mughlai
7911,Ishani Prabhakar,42.0,Male,6798911652,tpandey@example.org,Raipur,Tripura,677873,08/18/2023,Basic,4,Street Food
7912,Veda Kothari,26.0,Other,913303304650,ikbalpanchal@example.org,Chandigarh,Manipur,760900,2023.10.27,Gold,4,South Indian
7913,Bhavna Khurana,39.0,Female,2393035184,jacobratta@example.org,Raipur,Punjab,243034,21 Feb 2022,Basic,11,Mughlai
7914,Orinder Gulati,25.0,Other,2300981416,qwadhwa@example.org,Lucknow,Uttar Pradesh,421789,26-07-2022,Basic,10,South Indian
7915,Inaya Nayak,16.0,Female,6730876922,pvarghese@example.org,Patna,Madhya Pradesh,000000,06/04/2022,Gold,7,Mexican
7916,Urvashi Ramanathan,32.0,Female,2921926945,fariq56@example.net,Kochi,Chhattisgarh,351108,31 Oct 2022,Basic,5,Bakery
7917,Azaan Chaudhari,21.0,Female,0962757527,karpekalpit@example.net,Hyderabad,Meghalaya,485908,05/03/2023,Basic,11,Street Food
7918,George Sankaran,23.0,Female,20223,srege@example.org,bengaluru,Punjab,748821,12/12/2023,Basic,6,North Indian
7919,Janya Badal,33.0,Other,3165754335,udyati05@example.org,Pune,Goa,000000,03-09-2024,Basic,5,Desserts
7920,Triveni Pillai,29.0,Female,8624964213,sharmajanya@example.org,Nagpur,West Bengal,144887,27/10/2023,Basic,10,Desserts
7921,Falak Choudhary,39.0,Male,6877056599,darshnarayanan@example.com,Patna,Haryana,569543,2022-11-30,Zomato Pro,3,Biryani
7922, Charan Kumer  ,32.0,,2299526932,adityaiyer@example.net,Bhubaneswar,Tripura,783554,2024.10.05,Gold,8,Italian
7923,Idika Bhavsar,27.0,Male,3175441654,hboase@example.com,Bhopal,Gujarat,119076,06/19/2023,Basic,5,Mughlai
7924,Darsh Doshi,29.0,,5447727180,forum22@example.net,Raipur,Tamil Nadu,119970,2022-12-12,Gold,6,Thai
7925,Nisha Batra,-30.0,Male,2829693037,ykarnik@example.net,coimbatore,Tamil Nadu,440418,2024-03-29,Basic,6,Fast Food
7926,Chakrika Hayer,16.0,Male,0364016007,omkaar19@example.org, Bengaluru,Madhya Pradesh,659798,06/09/2024,Zomato Pro,10,Bakery
7927,Omkaar Ghosh,33.0,Other,5462341877,frado62@example.com,Hyderabad,Bihar,199756,18 Jul 2023,Basic,10,Desserts
7928,Shravya Guha,41.0,Male,0972804415,sachidara@example.net, Mumbai  ,Karnataka,610941,05-05-2023,Basic,5,Street Food
7929,Balveer Srinivasan,28.0,Male,8343517544,sampathgavin@example.net,Chennai,Madhya Pradesh,768042,09/11/2022,Zomato Pro,6,Bakery
7930,Chandani Bhargava,28.0,Male,0000122476,samarth37@example.org,Mumbai,Madhya Pradesh,478283,05 Mar 2024,Zomato Pro,5,Biryani
7931,Ethan Bail,34.0,Male,5731378562,umang63@example.org,Kolkata,Madhya Pradesh,693999,2024-05-30,Basic,5,Italian
7932,Triya Zacharia,35.0,Other,5913075629,khannarachita@example.net,Visakhapatnam,Assam,410096,2024-06-28,Basic,8,Healthy Food
7933,Naksh Chander,26.0,Male,9758264534,tamannakhalsa@example.net,Raipur,Karnataka,339424,2023.06.04,,6,Desserts
7934,Robert Pandey,29.0,Male,5090885937,qasimpillai@example.net,Pune,Karnataka,000000,2023-03-30,Basic,6,Desserts
7935,Yauvani Kunda,32.0,Male,0489917419,darpangola@example.com,Nashik,Kerala,596105,31 Mar 2022,Basic,7,Desserts
7936,Keya Gole,44.0,Other,8480549958,vpillay@example.org,Raipur,,705779,2024.12.20,Gold,6,Bakery
7937,Chameli Ben,25.0,Other,3096825611,balabina@example.org,hyderabad,Punjab,455633,21-08-2022,Basic,4,Biryani
7938,Laksh Menon,-18.0,Other,7692842954,leena35@example.net,Kochi,Maharashtra,588202,2024.11.28,Zomato Pro,4,Thai
7939,Akshay Kar,-25.0,Other,2155608322,chanchal66@example.net,Lucknow,Meghalaya,306496,2024-10-25,Zomato Pro,5,Street Food
7940,Daksha Loyal,26.0,Other,3048652479,mammenjanaki@example.com,Chandigarh,Meghalaya,739821,27 Sep 2024,Basic,7,Thai
7941,Falguni Srinivas,27.0,Male,4955401256,ddara@example.net,Bhubaneswar,Meghalaya,472476,28/11/2022,Basic,5,Healthy Food
7942,Vrishti Sheth,37.0,Other,0990107930,,Raipur,Telangana,354539,02/03/2022,Gold,8,Mexican
7943,Upadhriti Seshadri,27.0,Other,8533101546,pchakrabarti@example.org,Bhubaneswar,Gujarat,524755,10/10/2024,Zomato Pro,5,
7944,Chatura Balasubramanian,28.0,Female,2730813664,ojasvibhakta@example.org,Nagpur,Gujarat,469892,03/21/2023,Basic,5,Mughlai
7945,Reyansh Ganesan,29.0,Female,0199503093,kamdaraarush@example.com,Bhubaneswar,Haryana,416074,25 Mar 2022,Basic,5,Biryani
7946,Qabil Krishnan,38.0,Female,3714687634,,Bhubaneswar,Madhya Pradesh,800384,26 Aug 2022,Gold,6,North Indian
7947,Henry Chakraborty,,Other,0937727632,yauvani57@example.net,Raipur,Punjab,574516,2024-10-20,Zomato Pro,8,Biryani
7948,Adweta Kashyap,16.0,Female,9440218144,sidhuyashawini@example.net,Visakhapatnam,Goa,595492,05/23/2024,Zomato Pro,6,Bakery
7949,Ojas Bhatt,33.0,Female,1101847961,wkala@example.org,Kochi,Telangana,666600,04/09/2024,Gold,7,Thai
7950,Fitan Gupta,27.0,Female,984FCG1A1C,somchakradhar@example.com,Bhubaneswar,Punjab,458124,13 Jul 2023,Basic,6,Thai
7951,Urvashi Ahluwalia,19.0,Female,6674900738,jonathan70@example.org,Chandigarh,Maharashtra,406146,05 Dec 2023,Basic,7,Italian
7952,Reyansh Chand,29.0,Other,9586442295,walivrinda@example.com,Lucknow,Manipur,613283,07-07-2022,Basic,6,North Indian
7953,Yashodhara Chaudhuri,25.0,Other,4829652847,jhayatan@example.org,Patna,Kerala,595554,05/11/2023,Basic,5,Desserts
7954,Keya Kade,23.0,Other,0993067380,xmann@example.org, Bengaluru,Sikkim,339683,25-06-2024,Gold,6,Healthy Food
7955,Thomas Buch,61.0,Male,9708818321,dkhare@example.net,Indore,Tamil Nadu,277598,2023-09-25,Gold,5,Italian
7956,Yochana Chhabra,37.0,Other,5995043532,somannilima@example.net,Indore,Punjab,121157,28/09/2023,Basic,8,Desserts
7957,anmol ray,46.0,Other,2612470772,kashvisharaf@example.org,Kolkata,Haryana,645394,11/07/2024,Basic,9,North Indian
7958,Eesha Majumdar,22.0,Male,5978043244,fvarty@example.org,Kolkata,Meghalaya,382184,2022-03-12,Gold,6,Healthy Food
7959,Aarini Thaman,,Other,7462990833,dakshalad@example.net,Ludhiana,Rajasthan,000000,2022.09.11,Basic,4,Mexican
7960,Pavani Mannan,25.0,Male,8662916498,ksarna@example.org,Bhubaneswar,Himachal Pradesh,723282,2023-02-07,Basic,8,Fast Food
7961,Yadavi Khalsa,45.0,Other,98F3466F45,devansh45@example.net,Kolkata,Madhya Pradesh,201941,29/11/2023,Basic,6,Street Food
7962,Gagan Sastry,30.0,Male,5611379137,devanshshankar@example.org,KOLKATA,Jharkhand,746448,2024-06-25,Zomato Pro,7,Street Food
7963,Lohit Kari,33.0,Female,4756863421,udixit@example.org,Nashik,Mizoram,747142,2023-02-24,Basic,3,Street Food
7964,Xalak Hayre,24.0,Male,5387078157,,Lucknow,Jharkhand,452664,10-12-2022,Gold,5,South Indian
7965,Kala Natarajan,39.0,Other,2832024742,chanderishanvi@example.net,Nashik,Odisha,192772,2022.08.16,Gold,10,North Indian
7966,Yauvani Pandey,16.0,Female,0744341395,vedhika21@example.net,Nashik,Gujarat,835535,2023-07-28,Basic,6,
7967,Vasatika Gupta,33.0,Female,4954935681,butalaliam@example.org,Jaipur,Punjab,468600,2022.02.09,Basic,8,Italian
7968,Bimala Gala,29.0,Other,5728405260,fnadkarni@example.com,Coimbatore,Bihar,561983,01 May 2024,Basic,7,Fast Food
7969,Shivani Sahota,42.0,Male,0865527618,jeremiah80@example.com,Lucknow,Tamil Nadu,139098,12-01-2024,Basic,10,Italian
7970,Caleb Barman,39.0,Male,1851959264,pmallick@example.com,Bengaluru,Tripura,249895,02/16/2022,Basic,3,North Indian
7971,Pratyush Shan,44.0,Other,0035938406,tboase@example.net,Jaipur,Maharashtra,701138,09 Oct 2023,Basic,2,Mexican
7972,Aadhya Bal,28.0,Other,21753,xgole@example.org,Bengaluru,West Bengal,179234,2024-03-19,Gold,11,Bakery
7973,Garima Chatterjee,,Other,7873354825,sethwishi@example.org,Delhi,Telangana,236083,10/11/2024,Basic,7,South Indian
7974,Rushil Kant,52.0,Other,5748871267,lipika13@example.net,Kochi,Maharashtra,507529,2023-10-19,Zomato Pro,3,Healthy Food
7975,Radhika Bir,16.0,Male,6569241983,jeevikanadig@example.org,Coimbatore,Andhra Pradesh,300325,2024.06.20,Basic,7,Mughlai
7976,Chandran Khatri,27.0,Male,6214919767,unnatidevi@example.net,Raipur,Odisha,661446,29/03/2024,Basic,6,Desserts
7977,Balendra Bajaj,39.0,Female,7012458572,eshana47@example.net,Jaipur,Arunachal Pradesh,263932,10/16/2023,Zomato Pro,4,Thai
7978,Manbir Aggarwal,23.0,Other,4520290487,anamikakumer@example.com,Bhopal,Haryana,669503,2023-07-20,Basic,7,Mughlai
7979,Waida Tata,17.0,Other,8980947376,deepsuhani@example.com,Mumbai,Assam,353736,08-10-2022,Basic,4,South Indian
7980,Ekani Dugar,,Other,3940368386,naksh30@example.org,nashik,Rajasthan,572662,01/02/2024,Basic,6,Chinese
7981,Sai Deshmukh,23.0,Other,8510207032,osethi@example.com,Guwahati,Kerala,695051,01/10/2024,Basic,5,North Indian
7982,Falguni Vig,16.0,Female,6798889497,atwalsuhani@example.com,Coimbatore,Meghalaya,173902,06/11/2022,Basic,9,Continental
7983,Udant Bahl,37.0,Female,2116301732,lucky00@example.com,Chandigarh,Arunachal Pradesh,323834,01/17/2024,Gold,2,
7984,Tristan Natarajan,34.0,Other,1354631221,tvig@example.net,Bhopal,Maharashtra,294014,06-11-2022,Basic,4,South Indian
7985,Rachana Din,16.0,Other,5381504554,anita76@example.org,Bhubaneswar,Meghalaya,400144,18/06/2023,Gold,4,Healthy Food
7986,Chaitanya Prabhu,19.0,Male,0388034746,yatin17@example.org,Bengaluru,Goa,346470,04 Jan 2022,Basic,1,Chinese
7987,Udyati Narula,39.0,Other,4123894368,radhikaarya@example.com, Patna  ,Punjab,385882,2023-09-10,Basic,7,Street Food
7988,Megha Ganesan,28.0,Male,8666041427,patrick27@example.com, Chandigarh  ,Jharkhand,473777,06/25/2022,Basic,5,Desserts
7989,Jackson Hari,40.0,Female,7978744612,uchakraborty@example.com,Surat,Punjab,836503,2023-06-15,Basic,8,Mexican
7990,Viraj Batta,35.0,Other,6920589913,obasu@example.net,Pune,Kerala,794195,21-03-2024,Gold,5,Mexican
7991,Kritika Dasgupta,22.0,Female,2200457404,om02@example.com,Coimbatore,Meghalaya,525759,2022-05-25,Basic,7,Biryani
7992,aarav swaminathan,35.0,Female,0375252914,mittalbhavika@example.org,Guwahati,Uttarakhand,798690,16/07/2023,Basic,6,North Indian
7993,Varsha Kuruvilla,36.0,Other,73404,aarna08@example.net,COIMBATORE,Odisha,703399,12/12/2024,Basic,7,North Indian
7994,Zehaan Bora,24.0,Male,6268911191,megha77@example.com,Raipur,Arunachal Pradesh,693231,08 Sep 2023,Basic,6,Italian
7995,Dalaja Balan,35.0,Female,6798961841,noah58@example.net,Kolkata,Madhya Pradesh,234677,18 Nov 2023,Basic,6,North Indian
7996,Ishaan Date,39.0,Male,7859976289,bhavini12@example.org,Chennai,Meghalaya,155535,26-08-2024,Basic,5,Healthy Food
7997, Champak Rama  ,18.0,Male,8823921464,rmagar@example.net,Pune,Manipur,327941,2023-03-15,Basic,4,North Indian
7998,VAISHNAVI RAO,31.0,Other,5782913193,ahluwaliafiyaz@example.org,Mumbai,Andhra Pradesh,457256,30 Aug 2022,,12,Street Food
7999,Urvi Dash,34.0,Other,6540987231,virajpandit@example.com,Jaipur,Meghalaya,256085,2022-01-17,Basic,5,Healthy Food
8000,Geetika Chaudry,27.0,Other,2349989235,pahalratti@example.com,Vadodara,Andhra Pradesh,579148,08-05-2023,Gold,7,Mexican
8001,NACHIKET PALAN,35.0,Female,7869736145,enori@example.net,Bhubaneswar,Madhya Pradesh,640278,2024.09.08,Basic,6,Street Food
8002,Vivaan Savant,35.0,Other,1579039158,ucchalchacko@example.org,Pune,Tamil Nadu,510754,07 Feb 2023,Basic,8,Thai
8003,Teerth Chad,32.0,Female,1405747629,chavviagrawal@example.net,Pune,Kerala,592165,16/10/2024,Basic,7,Chinese
8004,Eshana Biswas,28.0,Female,2032308992,mohinitrivedi@example.org,Hyderabad,Punjab,416759,22/11/2024,Zomato Pro,5,Mughlai
8005,TEJAS SAMI,37.0,Male,2390198871,edhitharatta@example.net,Bhubaneswar,Rajasthan,230108,2023-01-26,Basic,7,Healthy Food
8006,Christopher Tripathi,54.0,Other,1482779757,krishnahanda@example.net,Bhopal,Telangana,273608,24/07/2024,Gold,3,South Indian
8007,Ethan Pal,37.0,Other,3619257501,baljiwan21@example.com,Ahmedabad,Punjab,226336,10 Feb 2022,Zomato Pro,7,Mexican
8008,Harsh Ramanathan,27.0,Other,917077179524,flalla@example.org,Vadodara,Meghalaya,549914,05/28/2024,Basic,10,South Indian
